quantization,image,inference_time_sec,quality_score,text_length,result_preview
Q8_0,kensg-rebarexposureRb_191.png,7.502,0.00,162,このイメージには、壁に対して傷があり、その傷は壁の崩壊に向かって進んでいる。壁の崩壊は、壁の構造的な弱点によって引き起こされることが多い。この場合、壁の崩壊は、壁に対する力の大きさや壁の材料の脆さによ
Q8_0,kensg-rebarexposureRb_192.png,8.552,4.00,182,この画像には、橋の構造物に対する損傷が観察されています。具体的には、裏側の構造物に対して、裂け目があり、その一部が剥がれています。また、裏側の構造物には、裂け目があり、その一部が剥がれています。この損
Q8_0,kensg-rebarexposureRb_193.png,4.922,5.00,94,この写真には、壁に対する傷があります。傷の種類は、裂き目、鉄筋の露出、腐食、剥がれ、セクションの損失です。傷の強度は、軽度、中度、重度です。傷の場所は、壁の上部で、広範囲にわたっています。
Q8_0,kensg-rebarexposureRb_194.png,8.366,1.00,175,この画像には、壁に刻まれた赤い線があり、その線が縦に走っている。線は壁の縁にあり、壁の内部には歪みがある。歪みは壁の縁から線に向かって走っており、線の下には線の対側にある壁の縁に向かって歪みがある。こ
Q8_0,kensg-rebarexposureRb_195.png,6.677,4.00,137,この画像には、アーチの壁に対して描かれた赤い線があり、その線が破損した部分が見えます。この破損は、壁の強度が低下し、構造的な損傷を引き起こしています。破損部分は、壁の底部にあり、広範囲にわたっています
Q8_0,kensg-rebarexposureRb_196.png,8.682,5.00,183,このイメージには、コンクリートの壁に対して、赤い線が引かれています。線は、壁の一部を損傷させており、壁の構造に悪影響を与えています。損傷の種類は、裂け目、鉄筋の露出、腐食、落石、部材の損失です。損傷の
Q8_0,kensg-rebarexposureRb_197.png,7.773,5.00,165,この写真には、道路の支柱に対して破損があることが分かります。破損の種類は、損傷、鉄筋の露出、腐食、落石、部材の損失です。破損の重さは、軽度、中度、重度のいずれかです。破損の位置は、支柱の上部、中部、下
Q8_0,kensg-rebarexposureRb_198.png,7.473,4.00,159,この画像には、壁に書かれた文字があり、その中には「10」という数字があります。壁の上には、壁の損傷があります。その損傷は、壁の割れ目、鉄筋の露出、腐食、壁の落ち落ち、部材の損失などです。損傷の傾向は、
Q8_0,kensg-rebarexposureRb_199.png,6.150,3.00,117,この画像には、壁の損傷が認められます。損傷の種類は、剥がれ、腐食、落朽、部材の損失です。損傷の傾向は、軽度から中度にかけてで、壁の一部が剥がれ、腐食しています。この損傷は、壁の強度を低下させ、長期的な
Q8_0,kensg-rebarexposureRb_200.png,6.817,1.50,146,この画像において、壁には裂け目があり、コロッセウムの崩壊が見られます。この裂け目は、壁の強度を低下させ、崩壊のリスクを高めています。また、壁の一部が剥がれ落ちています。この壁の状態は、裂け目が著しく、
Q8_0,kensg-rebarexposureRb_201.png,6.640,3.00,142,このイメージには、コンクリートの壁に対して大きな損傷があります。 この損傷は、コンクリートの壁の一部が剥がれ落ちていることを示しています。 この損傷は、軽度から中度の損傷であり、壁の幅の範囲内に限定さ
Q8_0,kensg-rebarexposureRb_202.png,7.907,4.00,161,この画像には、橋の支撑材の損傷が観察されています。損傷の種類は、裂け目、鉄筋の露出、腐食、溶岩、部材の損失です。損傷の重大度は、軽度、中度、重度で分類されます。損傷は、橋の上部に集中しており、その幅は
Q8_0,kensg-rebarexposureRb_203.png,5.131,3.00,111,この画像には、道路の支柱に対して損傷があります。 具体的には、支柱の一部が剥がれ、腐食が進んでいます。 この損傷は、軽度から中度のものとなっており、支柱の一部に限定されています。 この損傷は、腐食によ
Q8_0,kensg-rebarexposureRb_204.png,5.688,4.50,114,この画像には、壁に対して傷があることが分かります。壁に対して傷は、裂け目、鋼管の露出、腐食、落敗、部材の損失のいずれかです。傷の強度は、軽度、中度、重度のいずれかで、傷の位置と広さについては、壁の一部
Q8_0,kensg-rebarexposureRb_205.png,5.990,5.00,120,この画像には、道路の下にある構造物の損傷が見られます。損傷の種類は、裂け目、鉄筋の露出、腐食、落敗、部品の損失です。損傷の重大度は、軽度、中度、重度です。損傷の位置は、道路の下にあり、広範囲に及んでい
Q8_0,kensg-rebarexposureRb_206.png,7.393,4.50,145,この画像において、壁には赤い刻印が残されており、壁の一部が崩れていることが分かります。壁の損傷は、裂け目や裂け縫い、腐食、剥がれ、部材の損失などが含まれます。壁の損傷の具体的な位置や強度は、壁の各部分
Q8_0,kensg-rebarexposureRb_207.png,10.233,0.50,173,このイメージには、壁に対して傷があり、その傷は損傷の種類によって分類されるべきです。壁には、損傷の種類によって分類されるべき傷があり、その傷は損傷の種類によって分類されるべきです。傷の傷の傷の傷の傷の
Q8_0,kensg-rebarexposureRb_208.png,9.538,1.00,211,この画像には、コンクリート製の構造物に対して、重大な損傷が認められます。具体的には、コンクリートの剥がれや腐食が確認されており、それにより構造物の強度が低下していることが示唆されています。この損傷は、
Q8_0,kensg-rebarexposureRb_209.png,7.010,4.00,138,この画像において、壁に対して損傷が認められています。損傷の種類は、裂け目、鉄筋の露出、腐食、剥がれ、部材の損失です。損傷の重大度は、軽度、中度、重度で分類されます。損傷は、壁の上部に集中しています。こ
Q8_0,kensg-rebarexposureRb_210.png,7.006,1.00,141,この画像には、壁に対して半径約20メートルの壁の損傷があります。損傷の種類は、裂け目で、裂け目の幅は約10センチです。損傷の深さは、裂け目の表面に裂け目が入り、壁面に対して約10センチの損失があります
Q8_0,kensg-rebarexposureRb_211.png,4.781,5.00,88,この画像には、壁の破損が見られます。破損の種類は、裂け目、鉄筋の露出、腐食、剥がれ、部材の損失です。破損の重度は、軽度、中度、重度で、それぞれの場所と広さに応じて評価されます。
Q8_0,kensg-rebarexposureRb_212.png,10.219,3.00,236,この画像には、コンクリートの壁に対して損傷があります。壁には、裂け目、レバーの露出、腐食、落朽、セクションの損失があります。裂け目は、壁の表面に深い傷をつけ、レバーの露出は、レバーが壁から露出している
